id,waterway,destination,name
way/315132282,river,,
way/315132283,stream,,
way/315132284,stream,,滴水溪
way/315132285,river,,油礦溪
way/315152425,stream,,
way/315152426,stream,,
way/315250919,stream,,柑仔山溪
way/315252503,stream,,城埔溪
way/315316233,stream,,
way/315316234,stream,,
way/315316236,stream,,次考干溪
way/315316239,stream,,
way/315316241,stream,,
way/315316242,stream,,
way/315316244,river,,拉巴丸溪
way/315455689,drain,,
way/315582538,canal,,
way/315605428,canal,,
way/315606709,drain,,
way/315843164,stream,,
way/316199760,ditch,,
way/316199761,ditch,,
way/316330979,drain,,
way/316330980,drain,,
way/316331766,river,,
way/316331767,river,,
way/316331778,river,,
way/316331779,river,,慶豐十三街灌溉水圳
way/316332848,river,,
way/316332849,river,,
way/316518661,canal,,
way/316518662,canal,,
way/316622102,canal,,
way/316622103,canal,,
way/316670323,stream,,
way/316670661,stream,,
way/316670662,stream,,
way/316670663,stream,,
way/316670664,stream,,
way/316670665,stream,,
way/316674093,drain,,
way/316674095,canal,,嘉南大圳 南幹支線
way/316765079,canal,,
way/316765080,drain,,
way/316765081,canal,,
way/316848988,stream,,
way/317132484,stream,,
way/317132485,stream,,
way/317148006,ditch,,
way/317148007,ditch,,
way/317148022,drain,,
way/317148023,drain,,
way/317328563,canal,,
way/317328564,ditch,,打馬溝圳
way/317519669,river,,
way/317749689,drain,,
way/317749690,river,,林尾溪
way/317909941,canal,,
way/318329957,drain,,鹿場大排
way/318337235,drain,,
way/318339588,river,,霄裡溪
way/318340547,river,,北勢溪
way/318340548,river,,北勢溪
way/318347410,river,,
way/318347411,river,,
way/318353245,drain,,
way/318470738,stream,,
way/318470739,stream,,
way/318470740,stream,,
way/318470742,stream,,
way/318477507,ditch,,
way/318477509,river,,
way/318480307,drain,,石門大圳環頂支渠
way/318494397,stream,,
way/318505662,river,,
way/318506373,stream,,
way/318506374,stream,,
way/318520619,river,,南圳
way/318522636,canal,,桃園大圳
way/318666590,stream,,
way/318666591,stream,,石牛溪
way/318666592,stream,,頭溪
way/318666593,stream,,金瓜溪
way/318672729,stream,,石子坑溪
way/318672730,stream,,
way/318672731,stream,,
way/318678845,river,,
way/318678846,river,,
way/318811767,river,,下田溪
way/318815796,river,,深六股溪
way/318821613,stream,,崁頂坑溪
way/318821615,stream,,
way/318821616,ditch,,
way/318821617,stream,,
way/318821618,stream,,黃德坑溪
way/318821619,ditch,,斗六大圳幹線
way/318821620,ditch,,斗六大圳幹線
way/318821621,canal,,斗六大圳幹線
way/318821622,ditch,,斗六大圳幹線
way/318821623,stream,,圳頭坑溪
way/318821624,stream,,
way/318821625,stream,,
way/318821626,stream,,
way/318821627,stream,,
way/318821628,ditch,,斗六大圳幹線
way/318821629,ditch,,林內圳幹線
way/318821630,stream,,
way/318821631,stream,,
way/318821632,stream,,
way/318821633,stream,,
way/319004437,stream,,
way/319004439,stream,,
way/319004441,ditch,,斗六大圳幹線
way/319004443,ditch,,斗六大圳幹線
way/319004446,stream,,
way/319107927,drain,,
way/319112460,stream,,
way/319112461,stream,,
way/319112462,stream,,
way/319197423,ditch,,
way/319197424,stream,,
way/319197425,stream,,
way/319197426,stream,,
way/319197429,ditch,,
way/319197430,ditch,,
way/319197431,ditch,,
way/319211999,river,,
way/319212000,drain,,
way/319212001,ditch,,
way/319212002,ditch,,
way/319212005,ditch,,
way/319212006,ditch,,
way/319212007,ditch,,
way/319212008,ditch,,
way/319212009,ditch,,
way/319212010,ditch,,
way/319212011,ditch,,
way/319212012,ditch,,
way/319212013,ditch,,
way/319679916,ditch,,
way/319855077,river,,
way/320089793,river,,
way/320089794,river,,
way/320089795,river,,
way/320089796,river,,
way/320089797,river,,社子溪
way/320089798,river,,
way/320362717,canal,,
way/320362718,canal,,
way/320362719,river,,
way/320366441,stream,,
way/320368888,stream,,
way/320467789,river,,頭重溪
way/320469218,canal,,
way/320491763,canal,,
way/320491764,canal,,
way/320491765,canal,,
way/320496871,canal,,
way/320496873,stream,,
way/320496874,river,,
way/320496875,stream,,
way/320496876,stream,,
way/320496877,canal,,
way/320530946,drain,,
way/320776482,ditch,,甲九圳
way/320776485,canal,,
way/320776488,drain,,
way/320805979,canal,,
way/320805986,river,,
way/320936014,drain,,
way/320936015,river,,汶水溪
way/320936016,drain,,
way/320936017,river,,
way/320966685,drain,,
way/320974588,river,,
way/321094667,canal,,
way/321096549,canal,,八堡圳
way/321096550,stream,,
way/321099231,canal,,八堡二圳
way/321099232,drain,,八堡二圳
way/321293138,river,,上坪溪
way/321293139,river,,上坪溪
way/321293140,river,,爺巴堪溪
way/321443006,drain,,
way/321443007,drain,,
way/321443009,drain,,
way/321443012,drain,,
way/321443013,drain,,
way/321627793,canal,,
way/321627794,stream,,大平窩溪
way/321627795,drain,,
way/321633266,river,,旱坑排水
way/321637318,canal,,
way/321637319,river,,大東坑溪
way/321637320,stream,,
way/321637321,river,,小東坑溪
way/321638438,river,,牛欄河
way/321663140,river,,
way/321663141,canal,,
way/321784957,river,,
way/321784958,canal,,
way/321812756,river,,鹿寮坑溪
way/321812757,river,,大肚溪
way/321812758,stream,,王爺坑溪
way/321818181,drain,,
way/321821618,drain,,舊港圳導水線
way/321821621,drain,,舊港圳
way/321821623,drain,,白地粉圳
way/321821625,drain,,白地粉圳
way/321822328,drain,,翁厝圳
way/321824114,river,,峨嵋溪
way/321824115,river,,
way/321824330,drain,,番子坡圳
way/321824331,drain,,番子坡圳
way/321824332,drain,,
way/321824334,drain,,
way/321824811,drain,,澎湖窟圳
way/321911703,canal,,
way/321911704,canal,,
way/321947859,river,,
way/321947860,river,,
way/322158959,river,,
way/322158960,stream,,
way/322158961,stream,,
way/322167117,ditch,,
way/322175861,stream,,崇蘭新圳
way/322180841,canal,,
way/322340284,stream,,
way/322447224,canal,,
way/322457012,river,,
way/322457013,canal,,
way/322457014,canal,,
way/322457015,canal,,
way/322457016,canal,,
way/322457017,ditch,,
way/322995345,ditch,,
way/322999788,ditch,,南分圳
way/323019259,river,,石井溪
way/323049203,river,,
way/323051206,river,,
way/323051797,ditch,,
way/323058356,drain,,新社圳大排
way/323165131,stream,,
way/323165132,stream,,
way/323165133,stream,,
way/323165134,stream,,
way/323165135,stream,,
way/323165136,stream,,
way/323165137,stream,,
way/323165138,stream,,
way/323165139,stream,,
way/323165140,river,,麥巴來溪
way/323165141,stream,,
way/323165142,stream,,
way/323165143,river,,麥巴來溪
way/323165144,stream,,
way/323165145,stream,,
way/323167284,river,,花園溪
way/323167285,stream,,
way/323167286,stream,,
way/323167287,stream,,
way/323167288,river,,花園溪
way/323167289,river,,花園溪
way/323167290,river,,花園溪
way/323167291,stream,,
way/323167292,stream,,
way/323167293,stream,,
way/323213165,river,,湯圍溪
way/323213166,river,,番子溝
way/323369088,drain,,
way/323369094,drain,,番子坡圳
way/323369095,drain,,
way/323369096,drain,,
way/323369097,drain,,
way/323369098,drain,,
way/323369099,drain,,
way/323369100,drain,,
way/323371868,canal,,
way/323371869,drain,,茅埔排水線
way/323371871,river,,黃德記大排
way/323378012,drain,,貓兒錠圳
way/323378013,drain,,
way/323378014,drain,,
way/323378015,drain,,
way/323378016,drain,,
way/323378017,drain,,
way/323414137,canal,,
way/323414138,canal,,
way/323414139,drain,,
way/323414140,drain,,
way/323414141,canal,,
way/323414142,canal,,
way/323414143,drain,,
way/323414144,canal,,
way/323475321,canal,,西螺線大排
way/323475322,canal,,
way/323475323,ditch,,
way/323475324,canal,,
way/323475325,canal,,新莊子排水
way/323475326,canal,,新莊子排水
way/323475327,canal,,
way/323475328,canal,,
way/323475329,canal,,
way/323598216,ditch,,利澤排水
way/323598299,ditch,,
way/323598307,ditch,,
way/323598313,ditch,,
way/323598318,ditch,,
way/323598321,drain,,新社圳
way/323599912,ditch,,
way/323599913,ditch,,
way/323599914,river,,
way/323600949,drain,,
way/323600950,drain,,
way/323600951,canal,,
way/323600952,canal,,
way/323600953,canal,,
way/323600955,drain,,
way/323612054,drain,,埔姜崙分線
way/323760943,drain,,鬼子山分線
way/324382499,river,,
way/324501268,drain,,
way/324690886,ditch,,
way/324704949,ditch,,
way/324770816,stream,,
way/324771131,stream,,
way/324814132,canal,,
way/324814133,drain,,
way/324949282,canal,,
way/324978346,ditch,,
way/325707360,river,,梅川
way/325790221,stream,,
way/325845842,river,,
way/325880667,drain,,
way/325886598,stream,,
way/326058980,river,,阿勢坑溪
way/326175666,river,,豆子埔溪
way/326175667,drain,,
way/326175669,drain,,
way/326175671,ditch,,
way/326175973,drain,,新社圳
way/326177066,drain,,
way/326177067,drain,,
way/326177068,drain,,
way/326177069,drain,,
way/326177070,ditch,,
way/326177071,drain,,
way/326177072,drain,,
way/326234123,drain,,
way/326234128,drain,,
way/326323525,drain,,
way/326324631,stream,,埔頭坑溪
way/326360870,river,,
way/326481451,drain,,
way/326483428,drain,,
way/326483429,drain,,
way/326483430,drain,,
way/326483431,drain,,
way/326483432,drain,,
way/326483436,river,,德龜溪
way/326483437,river,,
way/326571694,stream,,大豹溪
way/326647813,ditch,,
way/326647814,ditch,,
way/326647815,ditch,,
way/326647816,ditch,,
way/326647817,ditch,,
way/326647818,ditch,,
way/326647819,ditch,,
way/326647820,ditch,,
way/326647821,ditch,,
way/326647822,ditch,,
way/326647823,ditch,,
way/326647824,ditch,,
way/326647825,ditch,,
way/326647826,ditch,,
way/326647827,ditch,,
way/326647828,ditch,,
way/326647829,ditch,,
way/326647830,ditch,,
way/326647831,ditch,,
way/326647832,ditch,,
way/326647833,ditch,,
way/326647834,ditch,,
way/326647835,ditch,,
way/326647836,ditch,,
way/326647837,ditch,,
way/326647838,ditch,,
way/326647839,ditch,,
way/326647840,ditch,,
way/326647841,ditch,,
way/326647842,ditch,,
way/326647843,ditch,,
way/326647844,ditch,,
way/326647845,ditch,,
way/326647846,ditch,,
way/326647847,ditch,,
way/326647848,ditch,,
way/326647849,ditch,,
way/326647850,ditch,,
way/326647851,ditch,,
way/326647852,ditch,,
way/326647853,ditch,,
way/326647854,ditch,,
way/326647855,ditch,,
way/326647856,ditch,,
way/326647857,ditch,,
way/326647858,ditch,,
way/326647859,ditch,,
way/326647860,ditch,,
way/326647861,ditch,,
way/326678972,ditch,,
way/326678973,ditch,,
way/326678974,ditch,,
way/326678977,ditch,,
way/326694475,ditch,,
